enforcement_zone,latitude,longitude,violation_count,frequency_score,avg_congestion_score,max_congestion_score,priority_score,risk_level
"Haralur Road, Royal Placid Layout Phase 2, Haralur, Bengaluru, Karnataka. Pin-560102 (India)",12.900153418181818,77.65958438181818,11,25.762704000110485,10.825454545454546,17.31,19.590988363691604,Low
"Haralur Road, Royal Placid Layout Phase 3, Haralur, Bengaluru, Karnataka. Pin-560102 (India)",12.8982083,77.6582733,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Haralur Road, Royal Placid Layout, Haralur, Kasavanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",12.897692280000001,77.65878714,5,18.57637945838152,11.719999999999999,14.12,15.62818972919076,Low
"Haralur Road, Singasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",12.871534,77.6541122,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"Haralur, Shivanasamudra Ward, Bengaluru East City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560103, India",12.9169917,77.6733783,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Harris Road, Byadarahalli, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",12.997773857142858,77.60543618095238,21,32.046922883175334,11.417619047619048,13.43,22.13474715587338,Low
"Harris Road, Nirmala Block, Benson Town, Bengaluru, Karnataka. Pin-560046 (India)",12.998760242857143,77.6067231,7,21.55897362518689,12.162857142857144,13.42,17.112343955450587,Low
"Hasya Chakravarti Narasimha Raju Road, Sri Vasavi Garden, Mahalakshmi Layout, Bengaluru, Karnataka. Pin-560086 (India)",13.0074775,77.5443967,2,11.390054916652556,11.65,11.65,11.520027458326277,Low
"Hasya Chakravarti Narasimha Raju Road, Srikanteswara Nagar, Bengaluru, Karnataka. Pin-560096 (India)",13.01164,77.54515,2,11.390054916652556,19.065,26.48,16.71052745832628,Low
"Haudin Road, HM Gladiolus, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",12.975616819999999,77.61855124,5,18.57637945838152,12.004000000000001,13.42,15.573389729190762,Low
"Haudin Road, Nitesh Logos, Yellappa Chetty Layout, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",12.9770038,77.61912036666666,3,14.372649083457928,14.003333333333332,19.77,15.341324541728964,Low
"Haya, 55, Church Street, Ashok Nagar, Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India",12.9743193,77.6076795,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Hazrat Kambal Posh Road, Commercial Street Market, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560051, India",12.9862779,77.6047993,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"Hazrat Kambal Posh Road, Jayamahal, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560051, India",12.989767,77.6016621,2,11.390054916652556,8.12,8.12,9.755027458326278,Low
"Hazrat Kambal Posh Road, Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560051, India",12.9860667,77.6049476,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"Hebbagodi, Anekal, Bengaluru Urban, Karnataka, 560099, India",12.83285195,77.68004485,2,11.390054916652556,22.065,30.71,18.456527458326278,Low
"Hebbal Flyover, Hebbal Junction, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.043433494595151,77.59058473824709,45,39.69410884257296,13.596222222222224,24.05,28.735921087953145,Medium
"Hebbal Flyover, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.040384446341463,77.58973489146342,82,45.81310231997827,11.748048780487805,35.73,33.576965794135475,Medium
"Hebbal Flyover, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.03993802,77.58943222,5,18.57637945838152,13.84,20.83,17.60618972919076,Low
"Hebbal Flyover, Khaneshumaari, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",13.039208769999998,77.58958168000001,10,24.860598341446366,13.952000000000002,19.07,20.429899170723182,Low
"Hebbal, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India",13.035697016666667,77.5891677,6,20.17456357372616,12.42,15.89,16.99128178686308,Low
"Hegganahalli Main Road, Hosahalli Gollarapalya, Hegganahalli, Bengaluru, Karnataka. Pin-560091 (India)",13.0073985,77.5054457,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hegganahalli Main Road, M Ramaiah Layout, Stage 2, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",13.009810419999999,77.50613797999999,5,18.57637945838152,15.604,19.77,17.92338972919076,Low
"Hegganahalli Main Road, Muneshwara Layout, Sanjeevani Nagar, Bengaluru, Karnataka. Pin-560091 (India)",13.0035085,77.5042977,1,7.186324541728964,15.53,15.53,11.358162270864481,Low
"Hegganahalli Main Road, Pipeline Circle, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",12.991397639999999,77.50472307999999,5,18.57637945838152,8.12,8.12,13.34818972919076,Low
"Hemansa Road, HMR Layout, Gokula Extension, Bengaluru, Karnataka. Pin-560054 (India)",13.0429973,77.55463165,2,11.390054916652556,19.06,19.06,15.225027458326275,Low
"Hemansa Road, Sharadamba Nagar, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",13.0434452,77.5539911,1,7.186324541728964,17.3,17.3,12.243162270864483,Low
"Hennagara Main Road, Bangaranna Khanavali, Kittaganahalli, Bengaluru, Karnataka. Pin-560099 (India)",12.8061427,77.6980816,2,11.390054916652556,8.12,8.12,9.755027458326278,Low
"Hennur Bagalur Road, Kothanur, K Narayanapura, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",13.0626956,77.6493387,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Hennur Main Road, Anthony Swamy Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",13.0110552,77.6249217,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Hennur Main Road, Arge Helios, Sangam Enclave, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.063995733333334,77.6508582,15,28.745298166915855,14.25,22.96,23.239649083457927,Low
"Hennur Main Road, Atel Munishamappa Garden, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.056238733333332,77.64770315,6,20.17456357372616,12.358333333333334,14.13,16.62078178686308,Low
"Hennur Main Road, Basavanna Layout, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.051646766666666,77.64601633333334,3,14.372649083457928,11.296666666666667,11.65,12.905324541728964,Low
"Hennur Main Road, Captain Munshi Layout, Kacharakanahalli, Bengaluru, Karnataka. Pin-560084 (India)",13.0146132,77.62757181,10,24.860598341446366,13.213,16.25,19.644199170723184,Low
"Hennur Main Road, Ezzy Corinth, Sangam Enclave, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.064158983333334,77.65156420833334,12,26.59256076166594,12.071666666666667,14.13,19.74378038083297,Low
"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.048434,77.64540044285715,7,21.55897362518689,15.59,24.01,20.258486812593446,Low
"Hennur Main Road, Grace Town, Hennur Bande, Bengaluru, Karnataka. Pin-560043 (India)",13.0321981,77.6364872,2,11.390054916652556,10.59,10.59,10.990027458326278,Low
"Hennur Main Road, Hennuru Junction, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.0274691,77.63267325,8,22.78010983330511,10.7325,15.89,17.787804916652554,Low
"Hennur Main Road, K Narayanpura Cross, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.054473266666667,77.64434001111111,9,23.872453394147996,14.601111111111111,19.78,20.27256003040733,Low
"Hennur Main Road, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0538417,77.64621844999999,2,11.390054916652556,17.475,17.65,14.467527458326279,Low
"Hennur Main Road, Lakshmipati Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",13.014303957142857,77.62706905714286,7,21.55897362518689,16.851428571428574,28.95,21.624915384022017,Low
"Hennur Main Road, Mantri Splendor, Hiremath Layout, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",13.0473513,77.6444216,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hennur Main Road, Maruthi Layout, Block 4 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",13.031329083333333,77.63569375,6,20.17456357372616,16.718333333333334,29.66,21.03478178686308,Low
"Hennur Main Road, Muninanjappa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.05761,77.64856464444443,9,23.872453394147996,13.306666666666667,14.13,18.754226697074,Low
"Hennur Main Road, Muniswamappa Garden, St Thomas Town, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",13.012875009999998,77.62605099,10,24.860598341446366,15.225,32.49,23.495799170723185,Low
"Hennur Main Road, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.060791900000002,77.64879389000001,10,24.860598341446366,12.189,14.13,18.912999170723182,Low
"Hennur Main Road, Patel Ramaiah Nagar, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.0638323,77.65191793333334,3,14.372649083457928,10.12,14.12,13.046324541728962,Low
"Hennur Main Road, Pride Pegasus, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)",13.0714042,77.6514989,1,7.186324541728964,8.12,8.12,7.653162270864481,Low
"Hennur Main Road, Ramdev Garden, St Thomas Town, Kacharakanahalli, Bengaluru, Karnataka. Pin-560084 (India)",13.0194927,77.63010125,2,11.390054916652556,11.120000000000001,11.65,11.361027458326278,Low
"Hennur Main Road, Sait Palya, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",13.0125831,77.6260298,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Hennur Main Road, Sakamma Layout, Lingarajapuram, Bengaluru, Karnataka. Pin-560084 (India)",13.01208213125,77.6256259625,16,29.37383452948252,14.086875000000001,25.78,24.068979764741258,Low
"Hennur Main Road, Solitaire Residency, Byrathi, Bengaluru, Karnataka. Pin-560077 (India)",13.0543459,77.6465844,1,7.186324541728964,17.65,17.65,12.41816227086448,Low
"Hennur Main Road, Sri Poornanjineya Layout, Hennur Bande, Bengaluru, Karnataka. Pin-560043 (India)",13.0323985,77.6368655,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Hennur Main Road, T Papanna Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.063124391666667,77.64972631666667,12,26.59256076166594,13.718333333333334,14.13,20.23778038083297,Low
"Hennur Main Road, True North by Livingwalls, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)",13.0736507,77.6516437,2,11.390054916652556,26.48,26.48,18.935027458326278,Low
"Hennur Traffic Police Station, 8th Cross Road, Shabarinagara, Sampigehalli, Bengaluru North City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560077, India",13.0707173,77.6362488,2,11.390054916652556,12.355,14.12,12.225527458326278,Low
"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",13.0395182,77.6417562,1,7.186324541728964,48.01,48.01,27.59816227086448,Medium
"Hero, Hosur Road, Singasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",12.8760149,77.6472469,1,7.186324541728964,19.06,19.06,13.12316227086448,Low
"Hesaraghatta Cross, Goraguntepalya Flyover, Peenya Industrial Area, Chokkasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560057, India",13.04551345,77.50743915,2,11.390054916652556,8.12,8.12,9.755027458326278,Low
"Hesaraghatta Main Road, Bhuvaneshwari Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.05099126875,77.5078759125,16,29.37383452948252,11.21875,17.31,21.51454226474126,Low
"Hesaraghatta Main Road, Brindavan Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.056343790909091,77.50737229090909,11,25.762704000110485,12.782727272727273,17.31,20.178170181873423,Low
"Hesaraghatta Main Road, Chikkabanavara, Bengaluru, Karnataka. Pin-560090 (India)",13.080327599999999,77.5022841,6,20.17456357372616,15.245,19.77,18.61478178686308,Low
"Hesaraghatta Main Road, Concorde Spring Meadows, Chikkasandra, Bengaluru, Karnataka. Pin-560057 (India)",13.0649633,77.50441,1,7.186324541728964,18.36,18.36,12.773162270864482,Low
"Hesaraghatta Main Road, Defence Colony, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",13.05468888452381,77.50762452500001,84,46.05996338190155,13.456190476190475,19.85,31.036838833807913,Medium
"Hesaraghatta Main Road, Geleyara Balaga Layout, Abbigere, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560090, India",13.0692983,77.5037217,1,7.186324541728964,21.53,21.53,14.358162270864483,Low
"Hesaraghatta Main Road, Havanoor Extension, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",13.050393386486487,77.50764307027026,37,37.7133102830743,13.884324324324325,21.57,27.335952438834447,Medium
"Hesaraghatta Main Road, Hesaragatta Cross Junction, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.045685504166668,77.50701677916666,48,40.34912714745232,10.88875,24.05,28.25118857372616,Medium
"Hesaraghatta Main Road, Janapriya Heights Apartment, Mallasandra, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.05986704082646,77.50694807824061,12,26.59256076166594,17.955,72.38,33.158780380832965,Medium
"Hesaraghatta Main Road, Janapriya Nivas, Chikkasandra, Bengaluru, Karnataka. Pin-560090 (India)",13.072542499999999,77.50330128333333,12,26.59256076166594,10.6,10.6,18.59628038083297,Low
"Hesaraghatta Main Road, Marison Layout, Chikkasandra, Bengaluru, Karnataka. Pin-560090 (India)",13.07022245,77.503940925,4,16.68612885241903,11.12,14.12,14.503064426209516,Low
"Hesaraghatta Main Road, Rangappa Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.0606926,77.5067448,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Hesaraghatta Main Road, Shubhlabh Cypress Apartment, Mallasandra, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",13.0579488,77.5070735,1,7.186324541728964,14.12,14.12,10.653162270864481,Low
"Hesaraghatta Main Road, Soladevanahalli, Bengaluru, Karnataka. Pin-560107 (India)",13.0933702,77.488978,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hesaraghatta Main Road, Sri M Vishveshwaraiah Layout, Chikkabanavara, Bengaluru, Karnataka. Pin-560090 (India)",13.0797575,77.5021421,1,7.186324541728964,20.83,20.83,14.008162270864482,Low
"Hesaraghatta Main Road, Sri Nandi Nagar, Chikkabanavara, Bengaluru, Karnataka. Pin-560090 (India)",13.0882399,77.494954,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
"Hesarghatta Road, Ganesh Layout, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",13.08035865,77.54797715000001,2,11.390054916652556,14.649999999999999,17.65,13.620027458326277,Low
"Hesarghatta Road, Gangamma Circle, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",13.05725315,77.54665151750001,40,38.50110745437615,13.00325,24.04,27.959528727188072,Medium
"Hesarghatta Road, Kalathur Layout, Ramchandrapura, Bengaluru, Karnataka. Pin-560013 (India)",13.05853869375,77.5460479625,16,29.37383452948252,11.526875,14.13,20.97097976474126,Low
"Hesarghatta Road, Mohammad Sab Palya Circle, Vidyaranyapura, Bengaluru, Karnataka. Pin-560097 (India)",13.081761971085118,77.54828200804772,17,29.966434375034073,17.62529411764706,33.2,26.910805422811155,Medium
"Hewlett Packard Avenue, Nanjuda Reddy Layout, Phase 1, Electronic City, Bengaluru, Karnataka. Pin-560100 (India)",12.854576024324325,77.66248778378379,37,37.7133102830743,13.225405405405406,42.04,31.232276763158772,Medium
"HiDrive Auto LPG, 24th Main Road, K R Layout, Kengal Hanumanthaiah South, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560078, India",12.9012754,77.5857619,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Hindus Cemetery Road, Century Breeze, Nehru Nagar, Bengaluru, Karnataka. Pin-560064 (India)",13.096160566666669,77.60036283333334,3,14.372649083457928,11.65,11.65,13.011324541728964,Low
"Hindustan Petroleum, Plot no 14, Kundalahalli Main Road, Hoodi, Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",12.985235,77.7081065,5,18.57637945838152,13.062000000000001,15.89,16.38478972919076,Low
"Honey Special Cake, 9th Main Road, Sector 6, HSR Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560102, India",12.9124797,77.6353454,3,14.372649083457928,10.59,10.59,12.481324541728965,Low
"Hoodi Main Road, Anup Layout, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.9986248,77.7175505,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Hoodi Main Road, Brigade Southfield, Industrial Area Phase 2, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",12.987361057142857,77.70897105714286,7,21.55897362518689,13.977142857142857,19.07,18.786629669736303,Low
"Hoodi Main Road, DN Chandrappa Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",12.9991816,77.7156573,1,7.186324541728964,19.77,19.77,13.478162270864482,Low
"Hoodi Main Road, ESI Road Junction, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",12.985381319999998,77.70835215333334,15,28.745298166915855,22.254,30.73,27.194849083457928,Medium
"Hoodi Main Road, Godrej Air Nxt, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.989136641407205,77.71191170555649,30,35.60246252987629,13.914666666666667,31.8,28.335631264938144,Medium
"Hoodi Main Road, Golden Star, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.989962033333335,77.7134555,9,23.872453394147996,11.267777777777777,11.66,17.64856003040733,Low
"Hoodi Main Road, Gopalan Grandeur, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.991509738760852,77.71759861395746,2,11.390054916652556,12.885,14.12,12.384527458326277,Low
"Hoodi Main Road, Hoodi Circle, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.99276715,77.715100475,12,26.59256076166594,16.073333333333334,25.43,23.20428038083297,Low
"Hoodi Main Road, Hoodi, Bharath Aikya Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",12.9882532,77.7105016,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hoodi Main Road, Hoodi, Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",12.9875599,77.709451,1,7.186324541728964,20.83,20.83,14.008162270864482,Low
"Hoodi Main Road, Hoody Garden, Hoodi, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",12.9938701,77.717531,1,7.186324541728964,21.53,21.53,14.358162270864483,Low
"Hoodi Main Road, Industrial Area Phase 2, Doddanekundi, Bengaluru, Karnataka. Pin-560048 (India)",12.9863705,77.7085501125,8,22.78010983330511,13.20375,19.78,19.307179916652554,Low
"Hoodi Main Road, Krishnappa Circle, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.00436055,77.71262113750001,8,22.78010983330511,12.23125,17.3,18.519429916652555,Low
"Hoodi Main Road, Munikadirappa Layout, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.988404185714286,77.71039113571429,14,28.076183769071587,14.233571428571427,17.31,21.770163313107222,Low
"Hoodi Main Road, Shanthi Nagar, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.995787700000001,77.717871575,4,16.68612885241903,24.0075,28.95,21.335314426209514,Low
"Hoodi Main Road, Skylark Esta, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.9875469,77.709462,13,27.360888115455122,14.293846153846154,23.31,22.630597903881405,Low
"Hoodi Main Road, Sri Mithra Symphony, Anup Layout, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.997021,77.7172373,1,7.186324541728964,16.59,16.59,11.88816227086448,Low
"Hoodi Main Road, Sumadhura Nandanam, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.9899563,77.7128741,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hoodi Main Road, Sumadhura Pranavam, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.9894787,77.7126998,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hoodi Main Road, Surya Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.0026633,77.7124696,1,7.186324541728964,19.77,19.77,13.478162270864482,Low
"Hoodi Main Road, Thigalarapalya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",12.993638163414634,77.71685422195122,41,38.750943032107685,15.803414634146343,32.51,30.618495906297742,Medium
"Hoodi, Kaveri Nagara, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560048, India",12.9934237,77.7044074,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
"Hope Farm Underpass, Ambedkar Nagar, S.M Krishna Ward, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560066, India",12.9835365,77.75235926666666,3,14.372649083457928,10.59,10.59,12.481324541728965,Low
"Horamavu Main Road, Amar Regency Layout, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",13.023810342857143,77.65849512857143,7,21.55897362518689,12.01142857142857,14.13,17.208915384022017,Low
"Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",13.019960900000001,77.65630896666666,3,14.372649083457928,12.12,14.12,13.646324541728964,Low
"Horamavu Main Road, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",13.021700083333334,77.65750488333335,6,20.17456357372616,11.238333333333332,19.77,17.41278178686308,Low
"Horamavu Main Road, BYNR Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",13.020388333333335,77.65659155,6,20.17456357372616,12.833333333333334,15.89,17.11528178686308,Low
"Horamavu Main Road, Bank Avenue Colony, Babusab Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560113, India",13.019619500000001,77.65612125,2,11.390054916652556,12.18,13.77,12.103027458326277,Low
"Horamavu Main Road, Jayanthi Nagar Circle, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",13.02886771,77.66396413,10,24.860598341446366,12.083,16.25,19.30519917072318,Low
"Horamavu Main Road, Post & Telegraph Layout, Babusab Palya, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560113, India",13.021102866666666,77.65704386666665,3,14.372649083457928,10.473333333333334,11.65,12.658324541728964,Low
"Horamavu Main Road, Prestige Gulmohar, Jayanti Nagar, Horamavu, Bengaluru, Karnataka. Pin-560113 (India)",13.02921176,77.66446463999999,5,18.57637945838152,10.59,10.59,14.58318972919076,Low
"Horamavu Main Road, Sycon Cressida, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",13.022723217647059,77.65798919411765,17,29.966434375034073,12.825882352941177,19.78,22.78698189339939,Low
"Horamavu Main Road, VV Pearl, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",13.02087754,77.65694103,10,24.860598341446366,10.848,14.13,18.510699170723186,Low
"Horamavu, Bengaluru East City Corporation, Bengaluru, Bangalore East, Bengaluru Urban, Karnataka, 560113, India",13.0252497,77.6596113,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hosa Bajaru Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",13.008440184000001,77.694336948,25,33.77888530339491,22.503600000000002,31.44,29.928522651697456,Medium
"Hosa Road, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.870469083722853,77.65399869535354,142,51.4531591031123,10.502323943661972,29.08,34.693276734654745,Medium
"Hosa Road, Manjunatha Nagar, Parappana Agrahara, Bengaluru, Karnataka. Pin-560100 (India)",12.8917988,77.6669218,2,11.390054916652556,19.77,19.77,15.580027458326278,Low
"Hosa Road, Naganathapura Junction, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.870473606451613,77.65776348064517,31,35.931622708644824,14.399677419354838,28.97,28.07971458012886,Medium
"Hosa Road, Naganathapura, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560100, India",12.8750418,77.6698483,2,11.390054916652556,14.12,14.12,12.755027458326277,Low
"Hosa Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.870600830557924,77.65582601851406,94,47.21311459376437,15.320531914893618,29.03,34.00871687135027,Medium
"Hosa Road, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.875375542857144,77.6704294142857,21,32.046922883175334,15.466190476190476,29.67,26.59731858444481,Medium
"Hosa Road, SLV Sankalpa, Naganathapura, Rayasandra, Bengaluru, Karnataka. Pin-560100 (India)",12.874951333333334,77.66960089999999,3,14.372649083457928,15.183333333333332,20.48,15.837324541728965,Low
"Hosa Road, Singasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",12.870662150000001,77.65555445,2,11.390054916652556,12.355,14.12,12.225527458326278,Low
"Hosahalli Gollarahatti Magadi Road, Dodda Gollarahatti, Bengaluru, Karnataka. Pin-560091 (India)",12.98763215,77.47516970000001,2,11.390054916652556,15.71,19.77,14.362027458326278,Low
"Hosahalli Main Road, Block 6, Padarayanapura, Bengaluru, Karnataka. Pin-560026 (India)",12.964355770769231,77.55343088000001,65,43.43697779982788,10.840461538461538,19.83,28.936627361452402,Medium
"Hosahalli Main Road, Hunasamaranahalli, Bengaluru, Karnataka. Pin-562157 (India)",13.14425969710145,77.61789577536231,69,44.047016967874164,14.042898550724638,29.01,32.038378049154474,Medium
"Hosahalli Main Road, JJR Nagar Circle, JJR Nagar North, Bengaluru, Karnataka. Pin-560018 (India)",12.964272850909092,77.55483184,55,41.73353719891306,14.786727272727273,38.88,33.078786781274715,Medium
"Hosahalli Main Road, Umar Farooq Nagar, Padarayanapura, Bengaluru, Karnataka. Pin-560018 (India)",12.964282815384616,77.55403863076923,65,43.43697779982788,10.737230769230768,19.83,28.90565813068317,Medium
"Hosakerehalli Main Road, Phase 3, Giri Nagar, Bengaluru, Karnataka. Pin-560085 (India)",12.9433909,77.5386467,1,7.186324541728964,11.65,11.65,9.418162270864482,Low
"Hosakerehalli, Bengaluru West City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560085, India",12.9349767,77.5365833,1,7.186324541728964,10.59,10.59,8.888162270864482,Low
"Hosapalya Main Rd, Yellukunte, Agara, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560068, India",12.9036733,77.6419702,1,7.186324541728964,13.42,13.42,10.303162270864483,Low
